stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
"65522","65522",10th & Alexander,37.001222,-121.562964,,"Westbound","","0","","","1",""
"60236","60236",10th & Alexander,37.000817,-121.563526,,"Eastbound","","0","","","1",""
"63350","63350",10th & Church,36.999673,-121.56765,,"Eastbound","","0","","","1",""
"63349","63349",10th & Hanna,36.998924,-121.5702,,"Eastbound","","0","","","1",""
"63477","63477",10th & Hanna,36.999097,-121.570233,,"Westbound","","0","","","1",""
"64216","64216",10th & Hedding,37.357441,-121.893624,,"Southbound","","0","","","1",""
"65973","65973",10th & Julian,37.345154,-121.884489,,"Southbound","","0","","","0",""
"63803","63803",10th & Martha,37.326973,-121.870912,,"Southbound","","0","","","1",""
"63476","63476",10th & Monterey,37.000291,-121.566142,,"Westbound","","0","","","1",""
"63801","63801",10th & San Salvador,37.334285,-121.876362,,"Southbound","","0","","","1",""
"65970","65970",10th & Santa Clara,37.340972,-121.88137,,"Southbound","","0","","","0",""
"64995","64995",10th & Taylor,37.353304,-121.890562,,"Southbound","","0","","","0",""
"65974","65974",11th & Julian,37.345831,-121.883313,,"Northbound","","0","","","0",""
"63796","63796",11th & Keyes,37.325163,-121.867947,,"Northbound","","0","","","1",""
"63798","63798",11th & Margaret,37.330543,-121.87196,,"Northbound","","0","","","1",""
"63797","63797",11th & Martha,37.327437,-121.869638,,"Northbound","","0","","","1",""
"63734","63734",11th & San Antonio,37.338145,-121.877629,,"Northbound","","0","","","1",""
"65892","65892",11th & Taylor,37.354434,-121.889687,,"Northbound","","0","","","0",""
"63206","63206",1st & Alma,37.316843,-121.874156,,"Northbound","","0","","","1",""
"62589","62589",1st at Alviso Park,37.424278,-121.968958,,"Northbound","","0","","","2",""
"60611","60611",1st & Bassett,37.341582,-121.894487,,"Northbound","","0","","","1",""
"65953","65953",1st & Brokaw,37.372696,-121.918093,,"Southbound","","0","","","0",""
"64485","64485",1st & C Street,37.417768,-122.026916,,"Eastbound","","0","","","1",""
"63273","63273",1st & Floyd,37.31723,-121.874961,,"Southbound","","0","","","1",""
"65717","65717",1st & Gish,37.361517,-121.909687,,"","","0","","","0",""
"63271","63271",1st & Goodyear,37.320175,-121.877894,,"Southbound","","0","","","1",""
"62590","62590",1st & Grand,37.425097,-121.972051,,"Westbound","","0","","","1",""
"65050","65050",1st & Headquarters,37.415348,-121.954031,,"Northbound","","0","","","1",""
"62586","62586",1st & Holger,37.416798,-121.956395,,"Northbound","","0","","","2",""
"63207","63207",1st & Keyes,37.319838,-121.877308,,"Northbound","","0","","","1",""
"62600","62600",1st & Lamplighter,37.415935,-121.955573,,"Southbound","","0","","","1",""
"65908","65908",1st & Liberty,37.425924,-121.974391,,"Westbound","","0","","","0",""
"63208","63208",1st & Martha,37.322932,-121.880381,,"Northbound","","0","","","1",""
"65029","65029",1st & Mathilda,37.417844,-122.026672,,"Westbound","","0","","","2",""
"60014","60014",1st & Metro,37.36977,-121.915884,,"Southbound","","0","","","1",""
"65867","65867",1st & Metro at Metro Station,37.368946,-121.914795,,"Northbound","","0","PS_METR","","0",""
"60021","60021",1st & Mission,37.351479,-121.902223,,"Southbound","","0","PS_CIVC","","1",""
"65706","65706",1st & Mission,37.351545,-121.901862,,"Northbound","","0","PS_CIVC","","1",""
"61984","61984",1st & Montague,37.398818,-121.936971,,"Northbound","","0","","","1",""
"61368","61368",1st & Nicholson,37.411034,-121.946972,,"Northbound","","0","","","2",""
"62603","62603",1st & Nicholson,37.410248,-121.946261,,"Southbound","","0","","","0",""
"62587","62587",1st & Nortech,37.422609,-121.964536,,"Northbound","","0","","","2",""
"62599","62599",1st & Nortech,37.422419,-121.96467,,"Southbound","","0","","","1",""
"63269","63269",1st & Oak,37.322392,-121.880095,,"Southbound","","0","","","1",""
"61992","61992",1st & Orchard,37.394407,-121.934232,,"Southbound","","0","","","0",""
"61983","61983",1st & Orchard,37.395412,-121.934477,,"Northbound","","0","","","0",""
"65460","65460",1st & Paseo de San Antonio,37.332375,-121.887741,,"Northbound","","0","PS_ANTO","","1",""
"65459","65459",1st & Paseo de San Antonio,37.332666,-121.887921,,"Northbound","","0","PS_ANTO","","0",""
"60608","60608",1st & Paseo De San Antonio,37.332972,-121.888183,,"Northbound","","0","PS_ANTO","","1",""
"61982","61982",1st & Plumeria,37.39164,-121.931737,,"Northbound","","0","","","0",""
"63211","63211",1st & Reed,37.327472,-121.884005,,"Northbound","","0","","","1",""
"65642","65642",1st & Rio Robles,37.405735,-121.942474,,"Southbound","","0","","","1",""
"65650","65650",1st & Rio Robles,37.405924,-121.942197,,"Northbound","","0","","","0",""
"65641","65641",1st & River Oaks,37.402428,-121.93959,,"Northbound","","0","","","1",""
"62585","62585",1st & Rose Orchard,37.413883,-121.951629,,"Northbound","","0","","","2",""
"62584","62584",1st & Rose Orchard,37.412889,-121.950001,,"Northbound","","0","","","2",""
"62602","62602",1st & Rose Orchard,37.412043,-121.9492,,"Southbound","","0","","","0",""
"65463","65463",1st & Saint John,37.338036,-121.89195,,"Northbound","","0","PS_STJM","","0",""
"63212","63212",1st & San Salvador,37.330901,-121.88654,,"Northbound","","0","","","1",""
"65516","65516",1st & Santa Clara,37.336301,-121.890686,,"","","0","PS_SCST","","1",""
"63213","63213",1st & Santa Clara,37.335557,-121.890131,,"Northbound","","0","PS_SCST","","1",""
"60609","60609",1st & Santa Clara,37.335279,-121.88991,,"Northbound","","0","PS_SCST","","0",""
"65514","65514",1st & Santa Clara,37.335175,-121.889828,,"","","0","PS_SCST","","1",""
"61367","61367",1st & Tasman,37.409647,-121.944924,,"Northbound","","0","","","2",""
"62867","62867",1st & Taylor,37.349456,-121.900365,,"Northbound","","0","","","1",""
"65175","65175",1st & Tony P. Santos,37.423485,-121.966574,,"Southbound","","0","","","1",""
"62588","62588",1st & Tony P. Santos,37.423754,-121.966856,,"Westbound","","0","","","2",""
"63209","63209",1st & Virginia,37.324241,-121.881572,,"Northbound","","0","","","1",""
"63268","63268",1st & Virginia,37.323818,-121.88147,,"Southbound","","0","","","1",""
"62601","62601",1st & Vista Montana,37.413681,-121.951882,,"Southbound","","0","","","2",""
"60613","60613",2nd & Bassett,37.341839,-121.893454,,"Southbound","","0","","","1",""
"60614","60614",2nd & Julian,37.340702,-121.892545,,"Southbound","","0","","","1",""
"60617","60617",2nd & Paseo de San Antonio,37.33371,-121.887303,,"Southbound","","0","PS_ANTO","","1",""
"65461","65461",2nd & Paseo de San Antonio,37.333918,-121.887453,,"","","0","","","1",""
"65462","65462",2nd & Paseo de San Antonio,37.334112,-121.887607,,"Southbound","","0","PS_ANTO","","1",""
"65464","65464",2nd & Saint John,37.338502,-121.89088,,"Southbound","","0","PS_STJM","","1",""
"63265","63265",2nd & San Carlos,37.331599,-121.885831,,"Southbound","","0","","","1",""
"63266","63266",2nd & San Salvador,37.330297,-121.884862,,"Southbound","","0","","","1",""
"60616","60616",2nd & Santa Clara,37.335619,-121.888754,,"Southbound","","0","","","1",""
"65513","65513",2nd & Santa Clara,37.336236,-121.889215,,"Southbound","","0","PS_SCST","","1",""
"65515","65515",2nd & Santa Clara,37.336788,-121.889631,,"Southbound","","0","PS_SCST","","1",""
"63264","63264",2nd & Santa Clara,37.336064,-121.889054,,"","","0","","","1",""
"63267","63267",2nd & William,37.328835,-121.883777,,"Southbound","","0","","","0",""
"60259","60259",6th & Carmel,37.004655,-121.576266,,"Westbound","","0","","","1",""
"60257","60257",6th & Church,37.00605,-121.571405,,"Westbound","","0","","","1",""
"60255","60255",6th & Eigelberry,37.006538,-121.569753,,"Westbound","","0","","","1",""
"60294","60294",6th & Hanna,37.005259,-121.573734,,"Eastbound","","0","","","1",""
"60258","60258",6th & Hanna,37.005335,-121.573919,,"Westbound","","0","","","1",""
"60260","60260",6th & Miller,37.003099,-121.581549,,"Westbound","","0","","","1",""
"60322","60322",6th & Miller,37.002957,-121.581609,,"Eastbound","","0","","","1",""
"60293","60293",6th & Princevalle,37.004359,-121.576782,,"Eastbound","","0","","","1",""
"60295","60295",6th & Rosanna,37.005742,-121.572106,,"Eastbound","","0","","","1",""
"65840","65840",6th & Santa Clara,37.339011,-121.885381,,"Northbound","","0","","","0",""
"65226","65226",6th & Wren,37.002896,-121.586178,,"Eastbound","","0","","","1",""
"65227","65227",6th & Wren,37.00305,-121.586372,,"Westbound","","0","","","1",""
"65531","65531",7th & Julian,37.343294,-121.887341,,"Southbound","","0","","","1",""
"62943","62943",7th & Santa Clara,37.338455,-121.883729,,"","","0","","","1",""
"63141","63141",7th & Santa Clara,37.338751,-121.88395,,"Southbound","","0","","","1",""
"66054","66054",Abel & Marylinn,37.436088,-121.910767,,"","","0","","","0",""
"61394","61394",Abel & Penitencia,37.43491,-121.910094,,"Northbound","","0","","","1",""
"66053","66053",Abel & Redwood,37.439691,-121.911468,,"","","0","","","0",""
"66052","66052",Abel & Redwood,37.439719,-121.911263,,"","","0","","","0",""
"65704","65704",Abel & Weller,37.433076,-121.909431,,"Northbound","","0","","","1",""
"65588","65588",Aborn & Altamara,37.317031,-121.772445,,"Westbound","","0","","","1",""
"65587","65587",Aborn & Altamara,37.316843,-121.772019,,"Eastbound","","0","","","0",""
"61234","61234",Aborn & Brigadoon,37.312007,-121.804074,,"Eastbound","","0","","","1",""
"61233","61233",Aborn & Capitol,37.311461,-121.807142,,"Eastbound","","0","","","1",""
"61235","61235",Aborn & Glenrio,37.312676,-121.799335,,"Eastbound","","0","","","1",""
"61236","61236",Aborn & Kettmann,37.313235,-121.795557,,"Eastbound","","0","","","1",""
"61259","61259",Aborn & Kettmann,37.313396,-121.796523,,"Westbound","","0","","","1",""
"65589","65589",Aborn & Mosher,37.317852,-121.766847,,"Westbound","","0","","","1",""
"65590","65590",Aborn & Mosher,37.317748,-121.766134,,"Eastbound","","0","","","1",""
"65596","65596",Aborn & Murillo,37.318701,-121.76117,,"Westbound","","0","","","1",""
"61261","61261",Aborn & Nieman,37.312449,-121.802586,,"Westbound","","0","","","1",""
"65584","65584",Aborn & Ruby,37.316359,-121.774282,,"Eastbound","","0","","","1",""
"61260","61260",Aborn & Serpa,37.312927,-121.799555,,"Westbound","","0","","","1",""
"61258","61258",Aborn & White,37.313933,-121.792877,,"Westbound","","0","","","1",""
"61237","61237",Aborn & White,37.313671,-121.792559,,"Eastbound","","0","","","1",""
"63574","63574",Adrian & Amador,37.345455,-121.833691,,"Southbound","","0","","","1",""
"63503","63503",Adrian & Amador,37.345505,-121.833609,,"Northbound","","0","","","1",""
"63502","63502",Adrian & Gainsville,37.342902,-121.831109,,"Northbound","","0","","","1",""
"63575","63575",Adrian & Newton,37.343549,-121.831869,,"Southbound","","0","","","1",""
"63500","63500",Adrian & Ocala,37.337483,-121.825863,,"Northbound","","0","","","1",""
"63501","63501",Adrian & Sullivan,37.341109,-121.829374,,"Northbound","","0","","","1",""
"63576","63576",Adrian & Sullivan,37.340875,-121.829278,,"Southbound","","0","","","1",""
"62686","62686",Agnew & Avina,37.395671,-121.957099,,"Westbound","","0","","","0",""
"62630","62630",Agnew & Avina,37.395373,-121.957076,,"Eastbound","","0","","","0",""
"65935","65935",Agnew & Cheeny,37.393884,-121.961348,,"Westbound","","0","","","1",""
"65936","65936",Agnew & Fillmore,37.393332,-121.962101,,"Eastbound","","0","","","0",""
"62685","62685",Agnew & Garrity,37.396652,-121.954326,,"Westbound","","0","","","0",""
"62631","62631",Agnew & Garrity,37.396398,-121.953768,,"Eastbound","","0","","","0",""
"65934","65934",Agnew & Lakeshore,37.392238,-121.964634,,"Eastbound","","0","","","1",""
"65933","65933",Agnew & Lakeshore,37.392492,-121.964606,,"Westbound","","0","","","1",""
"65931","65931",Agnew & Mission College,37.389643,-121.969364,,"Eastbound","","0","","","1",""
"62683","62683",Agnew & Montague,37.393533,-121.947224,,"Northbound","","0","","","0",""
"62632","62632",Agnew & Sun Fire,37.394716,-121.950077,,"Eastbound","","0","","","0",""
"62684","62684",Agnew & Sun Fire,37.395373,-121.950586,,"Northbound","","0","","","0",""
"62467","62467",Alder & McCarthy,37.41545,-121.920368,,"Southbound","","0","","","1",""
"64803","64803",Alder Station,37.413572,-121.917118,,"Eastbound","","0","PS_ALDR","","1",""
"64804","64804",Alder Station,37.413129,-121.9177,,"Westbound","","0","PS_ALDR","","1",""
"PS_ALDR","PS_ALDR",Alder Station,37.413572,-121.917118,,"","","1","","","1",""
"62439","62439",Alder & Tasman,37.414565,-121.917475,,"Northbound","","0","","","1",""
"65493","65493",Alkire & Peak,37.124394,-121.661182,,"Westbound","","0","","","1",""
"62569","62569",Allendale & Chester,37.267228,-121.999241,,"Westbound","","0","","","1",""
"62495","62495",Allendale & Chester,37.267126,-121.999191,,"Eastbound","","0","","","1",""
"62570","62570",Allendale & Portos,37.267768,-122.00531,,"Westbound","","0","","","1",""
"62494","62494",Allendale & Portos,37.267684,-122.005436,,"Eastbound","","0","","","1",""
"64166","64166",Alma & 1st,37.316217,-121.874412,,"Westbound","","0","","","1",""
"64171","64171",Alma & Belmont,37.309203,-121.887072,,"Westbound","","0","","","0",""
"63100","63100",Almaden & Blossom Hill,37.249864,-121.875491,,"Southbound","","0","","","1",""
"62997","62997",Almaden & Blossom Hill,37.249632,-121.874931,,"Northbound","","0","","","1",""
"63097","63097",Almaden & Branham,37.262154,-121.87681,,"Southbound","","0","","","1",""
"63000","63000",Almaden & Branham,37.263918,-121.876745,,"Northbound","","0","","","1",""
"63096","63096",Almaden & Bryan,37.268306,-121.878838,,"Southbound","","0","","","1",""
"60120","60120",Almaden & Camden,37.220995,-121.861662,,"Southbound","","0","","","1",""
"63001","63001",Almaden & Chard,37.273145,-121.878387,,"Northbound","","0","","","1",""
"63098","63098",Almaden & Cherry,37.258224,-121.876352,,"Southbound","","0","","","1",""
"62999","62999",Almaden & Chynoweth,37.259726,-121.876079,,"Northbound","","0","","","1",""
"62995","62995",Almaden & Coleman,37.243139,-121.874651,,"Northbound","","0","","","1",""
"60106","60106",Almaden & Coleman,37.240638,-121.874313,,"Northbound","","0","","","1",""
"60115","60115",Almaden & Coleman,37.241935,-121.875109,,"Southbound","","0","","","2",""
"60121","60121",Almaden & Crown,37.218015,-121.857572,,"Southbound","","0","","","1",""
"63099","63099",Almaden Fashion Plaza,37.252698,-121.875764,,"Southbound","","0","","","1",""
"62998","62998",Almaden & Foxchase,37.252167,-121.875222,,"Northbound","","0","","","1",""
"63094","63094",Almaden & Foxworthy,37.277468,-121.880024,,"Southbound","","0","","","1",""
"63002","63002",Almaden & Foxworthy,37.277363,-121.879519,,"Northbound","","0","","","1",""
"60088","60088",Almaden & Mountain Shadow,37.199987,-121.836015,,"Northbound","","0","","","1",""
"63095","63095",Almaden & Newberry,37.27283,-121.87877,,"Southbound","","0","","","1",""
"60099","60099",Almaden & Shadowbrook,37.212782,-121.849522,,"Northbound","","0","","","1",""
"60122","60122",Almaden & Trinidad,37.215258,-121.853635,,"Southbound","","0","","","1",""
"60101","60101",Almaden & Trinidad,37.218455,-121.857643,,"Northbound","","0","","","1",""
"60100","60100",Almaden & Trinidad,37.216434,-121.854704,,"Northbound","","0","","","1",""
"63101","63101",Almaden & Via Monte,37.245564,-121.874979,,"Southbound","","0","","","1",""
"62996","62996",Almaden & Via Monte,37.246514,-121.87459,,"Northbound","","0","","","1",""
"60098","60098",Almaden & Via Valiente,37.210033,-121.846542,,"Northbound","","0","","","1",""
"60089","60089",Almaden & Viewpoint,37.202965,-121.839784,,"Northbound","","0","","","2",""
"64170","64170",Alma & Lick,37.311173,-121.881554,,"Westbound","","0","","","1",""
"64128","64128",Alma & Lick,37.311251,-121.881151,,"Eastbound","","0","","","1",""
"64169","64169",Alma & Locust,37.312153,-121.880177,,"Westbound","","0","","","2",""
"64126","64126",Alma & Minnesota,37.308873,-121.887826,,"Eastbound","","0","","","1",""
"64167","64167",Alma & Plum,37.314626,-121.87666,,"Westbound","","0","","","1",""
"64130","64130",Alma & Pomona,37.314422,-121.876664,,"Eastbound","","0","","","1",""
"64131","64131",Alma & Sanborn,37.315309,-121.875399,,"Eastbound","","0","","","1",""
"64129","64129",Alma & Vine,37.312896,-121.878824,,"Eastbound","","0","","","1",""
"64168","64168",Alma & Vine,37.313059,-121.878894,,"Westbound","","0","","","2",""
"60422","60422",Alum Rock & 33rd,37.350947,-121.859222,,"Eastbound","","0","","","1",""
"60428","60428",Alum Rock & 33rd,37.351331,-121.858906,,"Westbound","","0","","","1",""
"63066","63066",Alum Rock & Alexander,37.361324,-121.83781,,"Westbound","","0","","","1",""
"63038","63038",Alum Rock & Capitol,37.362501,-121.834753,,"Eastbound","","0","","","1",""
"63065","63065",Alum Rock & Capitol,37.362283,-121.835781,,"Westbound","","0","","","1",""
"63040","63040",Alum Rock & Cedar,37.364321,-121.830945,,"Eastbound","","0","","","1",""
"63063","63063",Alum Rock & Cedar,37.364682,-121.830699,,"Westbound","","0","","","1",""
"63028","63028",Alum Rock & Checkers,37.355283,-121.850028,,"Eastbound","","0","","","1",""
"63030","63030",Alum Rock & Jackson,37.358652,-121.842939,,"Eastbound","","0","","","1",""
"65858","65858",Alum Rock & Jackson,37.358717,-121.842996,,"Eastbound","","0","","","1",""
"65859","65859",Alum Rock & Jackson,37.358295,-121.844067,,"Westbound","","0","","","1",""
"63067","63067",Alum Rock & Jackson,37.3588,-121.843143,,"Westbound","","0","","","1",""
"63029","63029",Alum Rock & Jose Figueres,37.356953,-121.846529,,"Eastbound","","0","","","1",""
"63069","63069",Alum Rock & Jose Figueres,37.357178,-121.846571,,"Westbound","","0","","","1",""
"65857","65857",Alum Rock & King,37.352562,-121.856177,,"Westbound","","0","","","1",""
"60426","60426",Alum Rock & King,37.352627,-121.856198,,"Westbound","","0","","","1",""
"65856","65856",Alum Rock & King,37.353017,-121.855042,,"Eastbound","","0","","","1",""
"63026","63026",Alum Rock & King,37.352952,-121.854932,,"Eastbound","","0","","","1",""
"63027","63027",Alum Rock & McCreery,37.354332,-121.852023,,"Eastbound","","0","","","1",""
"63071","63071",Alum Rock & McCreery,37.354776,-121.851681,,"Westbound","","0","","","1",""
"63031","63031",Alum Rock & Muirfield,37.360848,-121.838305,,"Eastbound","","0","","","1",""
"63039","63039",Alum Rock & Pleasantridge,37.363446,-121.832798,,"Eastbound","","0","","","1",""
"63064","63064",Alum Rock & Pleasantridge,37.363581,-121.833035,,"Westbound","","0","","","2",""
"65242","65242",Alum Rock Station,37.358134,-121.83212,,"","","0","PS_ALUM","","1","10"
"PS_ALUM","PS_ALUM",Alum Rock Station,37.358097,-121.832511,,"","","1","","","1",""
"65243","65243",Alum Rock Station,37.358369,-121.832239,,"","","0","PS_ALUM","","1","11"
"65047","65047",Alum Rock Station (Bay 3),37.358276,-121.832781,,"","","0","PS_ALUM","","1","3"
"65320","65320",Alum Rock Station (Bay 7),37.357749,-121.832563,,"","","0","PS_ALUM","","2","7"
"65846","65846",Alum Rock Station (Bay 8),37.357986,-121.832265,,"","","0","PS_ALUM","","1","8"
"65847","65847",Alum Rock Station (Bay 9),37.358315,-121.832007,,"","","0","PS_ALUM","","1","9"
"63070","63070",Alum Rock & Sunset,37.356033,-121.848976,,"Westbound","","0","","","1",""
"63041","63041",Alum Rock & White,37.365378,-121.828718,,"Eastbound","","0","","","1",""
"63062","63062",Alum Rock & White,37.365739,-121.828468,,"Westbound","","0","","","0",""
"60696","60696",Alves & Park Circle,37.325072,-122.03496,,"Eastbound","","0","","","1",""
"65750","65750",America Center Terminal,37.417603,-121.978863,,"Eastbound","","0","","","1",""
"64333","64333",Arastradero & Coulombe,37.406522,-122.126173,,"Southbound","","0","","","1",""
"64334","64334",Arastradero & Donald,37.40396,-122.127916,,"Southbound","","0","","","1",""
"64332","64332",Arastradero & El Camino,37.409664,-122.12398,,"Southbound","","0","","","1",""
"64392","64392",Arastradero & El Camino,37.41107,-122.122469,,"Northbound","","0","","","1",""
"64389","64389",Arastradero & Gunn High School,37.399813,-122.131952,,"Northbound","","0","","","1",""
"64335","64335",Arastradero & Gunn High School,37.399733,-122.132577,,"Westbound","","0","","","1",""
"64449","64449",Arastradero & Hillview,37.393527,-122.14602,,"Westbound","","0","","","2",""
"64388","64388",Arastradero & Old Adobe,37.39584,-122.1406,,"Eastbound","","0","","","2",""
"64341","64341",Arastradero & Old Adobe,37.395599,-122.141293,,"Westbound","","0","","","2",""
"64391","64391",Arastradero & Suzanne,37.407224,-122.125467,,"Northbound","","0","","","1",""
"64390","64390",Arastradero & Terman,37.403555,-122.127968,,"Northbound","","0","","","1",""
"64436","64436",Arastradero & Thendara,37.393468,-122.1459,,"Eastbound","","0","","","2",""
"61564","61564",Arboretum & Sand Hill,37.440557,-122.173639,,"Westbound","","0","","","1",""
"62449","62449",Arizona & Boulder,37.456935,-121.907691,,"Northbound","","0","","","1",""
"62447","62447",Arizona & Washington,37.45392,-121.905942,,"Northbound","","0","","","1",""
"62406","62406",Arques & Commercial,37.380817,-122.006932,,"Eastbound","","0","","","1",""
"62407","62407",Arques & Commercial,37.38058,-122.00419,,"Eastbound","","0","","","1",""
"61918","61918",Arques & Deguigne,37.381,-122.007754,,"Westbound","","0","","","1",""
"62490","62490",Arques & De Guigne,37.380924,-122.005356,,"Westbound","","0","","","2",""
"62404","62404",Arques & Fair Oaks,37.38149,-122.017938,,"Eastbound","","0","","","1",""
"62410","62410",Arques & Lakeside,37.380377,-121.993008,,"Eastbound","","0","","","2",""
"61912","61912",Arques & Lakeside,37.380592,-121.993011,,"Westbound","","0","","","2",""
"61913","61913",Arques & Lawrence,37.380619,-121.996988,,"Westbound","","0","","","0",""
"62409","62409",Arques & Lawrence,37.380385,-121.998444,,"Eastbound","","0","","","1",""
"62411","62411",Arques & Oakmead,37.38039,-121.987103,,"Eastbound","","0","","","1",""
"61911","61911",Arques & Oakmead,37.380633,-121.988573,,"Westbound","","0","","","2",""
"62408","62408",Arques & Santa Trinita,37.380404,-122.001151,,"Eastbound","","0","","","1",""
"62489","62489",Arques & Santa Trinita,37.380585,-122.002461,,"Westbound","","0","","","2",""
"62491","62491",Arques & Wolfe,37.381077,-122.012988,,"Westbound","","0","","","2",""
"62405","62405",Arques & Wolfe,37.380885,-122.013037,,"Eastbound","","0","","","1",""
"60242","60242",Arroyo & Camino Arroyo,37.021431,-121.562156,,"Northbound","","0","","","1",""
"65663","65663",Arroyo Circle & Arroyo Court,37.020348,-121.5629,,"Southbound","","0","","","1",""
"62235","62235",Atherton & Hamilton,37.292825,-121.985271,,"Eastbound","","0","","","1",""
"63024","63024",Autumn & Park,37.327208,-121.900462,,"Northbound","","0","","","1",""
"60978","60978",Bascom & Apricot,37.282114,-121.931491,,"Northbound","","0","","","1",""
"60915","60915",Bascom & Apricot,37.282097,-121.931811,,"Southbound","","0","","","1",""
"62801","62801",Bascom & Apsis,37.255473,-121.950301,,"Northbound","","0","","","1",""
"60976","60976",Bascom at the Unemployment Office,37.27837,-121.931764,,"Northbound","","0","","","1",""
"62822","62822",Bascom & Basile,37.31822,-121.931688,,"Northbound","","0","","","1",""
"62889","62889",Bascom & Camden,37.265911,-121.941447,,"Southbound","","0","","","1",""
"61688","61688",Bascom & Camden,37.266876,-121.940158,,"Northbound","","0","","","1",""
"62813","62813",Bascom & Campbell,37.287416,-121.931508,,"Northbound","","0","","","1",""
"60913","60913",Bascom & Campbell,37.286579,-121.931823,,"Southbound","","0","","","1",""
"62881","62881",Bascom & Campisi,37.291515,-121.931854,,"Southbound","","0","","","1",""
"62814","62814",Bascom & Campisi,37.291717,-121.931503,,"Northbound","","0","","","1",""
"62887","62887",Bascom & Curtner,37.271983,-121.936253,,"Southbound","","0","","","1",""
"62812","62812",Bascom & Curtner,37.273003,-121.93501,,"Northbound","","0","","","1",""
"62818","62818",Bascom & Downing,37.305061,-121.931568,,"Northbound","","0","","","1",""
"60977","60977",Bascom & Dry Creek,37.280387,-121.931493,,"Northbound","","0","","","1",""
"60916","60916",Bascom & Dry Creek,37.279906,-121.931848,,"Southbound","","0","","","1",""
"62877","62877",Bascom & Eisenhower,37.303812,-121.931881,,"Southbound","","0","","","1",""
"60975","60975",Bascom & Elden,37.274916,-121.933426,,"Northbound","","0","","","1",""
"62872","62872",Bascom & Elliott,37.321457,-121.932034,,"Southbound","","0","","","1",""
"62824","62824",Bascom & Elliott,37.321915,-121.931729,,"Northbound","","0","","","1",""
"60979","60979",Bascom & El Solyo,37.28462,-121.931499,,"Northbound","","0","","","2",""
"60914","60914",Bascom & El Solyo,37.284647,-121.931814,,"Southbound","","0","","","1",""
"62882","62882",Bascom & Fewtrell,37.287728,-121.931842,,"Southbound","","0","","","1",""
"62827","62827",Bascom & Forest,37.327121,-121.931897,,"Northbound","","0","","","1",""
"60815","60815",Bascom & Fruitdale,37.311054,-121.931625,,"Northbound","","0","","","1",""
"62875","62875",Bascom & Fruitdale,37.311225,-121.931949,,"Southbound","","0","","","1",""
"62815","62815",Bascom & Hamilton,37.29649,-121.931518,,"Northbound","","0","","","1",""
"65943","65943",Bascom & Hedding,37.331463,-121.93415,,"Northbound","","0","","","0",""
"65944","65944",Bascom & Hedding,37.332143,-121.934807,,"Southbound","","0","","","0",""
"62805","62805",Bascom & Jewell,37.269049,-121.938336,,"Northbound","","0","","","1",""
"62876","62876",Bascom & Leon,37.306204,-121.931908,,"Southbound","","0","","","1",""
"62819","62819",Bascom & Leon,37.306582,-121.931599,,"Northbound","","0","","","1",""
"62874","62874",Bascom & Moorpark,37.315639,-121.931987,,"Southbound","","0","","","1",""
"62869","62869",Bascom & Naglee,37.327351,-121.932114,,"Southbound","","0","","","1",""
"65942","65942",Bascom & Naglee,37.328517,-121.932308,,"Northbound","","0","","","0",""
"62870","62870",Bascom & Olive,37.325432,-121.932075,,"Southbound","","0","","","1",""
"62826","62826",Bascom & Olive,37.32555,-121.931848,,"Northbound","","0","","","1",""
"62879","62879",Bascom & Pamlar,37.298997,-121.931838,,"Southbound","","0","","","1",""
"62816","62816",Bascom & Pamlar,37.299192,-121.931528,,"Northbound","","0","","","1",""
"60731","60731",Bascom & Renova,37.314208,-121.93205,,"Southbound","","0","","","1",""
"62821","62821",Bascom & Renova,37.315202,-121.931671,,"Northbound","","0","","","1",""
"62800","62800",Bascom & Samaritan,37.253557,-121.95188,,"Northbound","","0","","","1",""
"62871","62871",Bascom & San Carlos,37.322959,-121.93207,,"Southbound","","0","","","1",""
"62825","62825",Bascom & San Carlos,37.323769,-121.93183,,"Northbound","","0","","","1",""
"62873","62873",Bascom & Scott,37.319721,-121.93202,,"Southbound","","0","","","1",""
"62823","62823",Bascom & Scott,37.320272,-121.931711,,"Northbound","","0","","","1",""
"62888","62888",Bascom & Shamrock,37.268865,-121.938883,,"Southbound","","0","","","1",""
"62890","62890",Bascom & Shelley,37.263292,-121.943849,,"Southbound","","0","","","1",""
"62804","62804",Bascom & Shelley,37.26349,-121.943239,,"Northbound","","0","","","1",""
"62880","62880",Bascom & Southwest Expressway,37.296389,-121.931849,,"Southbound","","0","","","1",""
"65377","65377",Bascom Station,37.299851,-121.92983,,"Northbound","","0","PS_BASC","","1",""
"PS_BASC","PS_BASC",Bascom Station,37.299851,-121.92983,,"","","1","","","1",""
"65384","65384",Bascom Station,37.299467,-121.930304,,"Southbound","","0","PS_BASC","","1",""
"62817","62817",Bascom & Stokes,37.301804,-121.931546,,"Northbound","","0","","","1",""
"62878","62878",Bascom & Stokes,37.30121,-121.931863,,"Southbound","","0","","","1",""
"60917","60917",Bascom & Surrey,37.276988,-121.932599,,"Southbound","","0","","","2",""
"62886","62886",Bascom & Union,37.27383,-121.934733,,"Southbound","","0","","","1",""
"62802","62802",Bascom & White Oaks,37.258373,-121.947908,,"Northbound","","0","","","1",""
